rank,package_name,version,declared_license,root_classification,total_dependencies,is_tainted,conflicting_copyleft_deps_count,conflicts_summary
2899,mike42/gfx-php,v1.0,LGPL-2.1-or-later,WEAK_COPYLEFT,0,NO,0,
2900,symfony/ai-monolog-mate-extension,v0.12.0,MIT,PERMISSIVE,29,NO,0,
2901,sylius-labs/suite-tags-extension,v0.3,MIT,PERMISSIVE,23,NO,0,
2902,neos/error-messages,9.1.2,Unspecified,PERMISSIVE,0,NO,0,
2903,inertiaui/modal,3.1.2,MIT,PERMISSIVE,43,NO,0,
2904,goalgorilla/rtseo.js,2.1.0,GPL-3.0,STRONG_COPYLEFT,0,NO,0,
2905,nexmo/client-core,2.9.2,Apache-2.0,PERMISSIVE,10,NO,0,
2906,smile/elasticsuite,2.12.1.1,OSL-3.0,STRONG_COPYLEFT,42,NO,1,magento/magento-composer-installer (OSL-3.0)
2907,clegginabox/pdf-merger,unknown,Unspecified,PERMISSIVE,0,NO,0,
2908,hedii/laravel-gelf-logger,13.0.0,MIT,PERMISSIVE,16,NO,0,
2909,stevenmaguire/oauth2-microsoft,2.2.0,MIT,PERMISSIVE,8,NO,0,
2910,kartik-v/yii2-widget-spinner,v1.0.1,BSD-3-Clause,PERMISSIVE,1,NO,0,
2911,bkwld/cloner,3.15.0,MIT,PERMISSIVE,17,NO,0,
2912,stellarwp/db,1.3.0,GPL-2.0,STRONG_COPYLEFT,0,NO,0,
2913,pear/crypt_gpg,v2.0.0,LGPL-2.1,WEAK_COPYLEFT,0,NO,0,
2914,nunomaduro/laravel-console-summary,v1.14.0,MIT,PERMISSIVE,21,NO,0,
2915,zendframework/zend-hydrator,3.0.2,BSD-3-Clause,PERMISSIVE,1,NO,0,
2916,pimcore/pimcore,v2026.2.10,proprietary,PERMISSIVE,145,NO,0,
2917,pusher/pusher-push-notifications,2.0.1,MIT,PERMISSIVE,9,NO,0,
2918,dg/mysql-dump,v1.7.1,BSD-3-Clause,PERMISSIVE,0,NO,0,
2919,laminas/laminas-xml,1.8.0,BSD-3-Clause,PERMISSIVE,0,NO,0,
2920,ralphjsmit/laravel-seo,1.8.2,MIT,PERMISSIVE,12,NO,0,
2921,codeception/module-doctrine,3.3.0,MIT,PERMISSIVE,28,NO,0,
2922,kartik-v/yii2-widgets,v3.4.1,BSD-3-Clause,PERMISSIVE,23,NO,0,
2923,neos/utility-objecthandling,9.1.2,Unspecified,PERMISSIVE,0,NO,0,
2924,php-open-source-saver/fractal,v1.0.1,MIT,PERMISSIVE,0,NO,0,
2925,php-ews/php-ews,1.0.0,MIT,PERMISSIVE,1,NO,0,
2926,kartik-v/yii2-widget-affix,v1.0.0,BSD 3-Clause,PERMISSIVE,1,NO,0,
2927,neos/utility-arrays,9.1.2,Unspecified,PERMISSIVE,1,NO,0,
2928,bitexpert/phpstan-magento,v0.43.0,MIT,PERMISSIVE,3,NO,0,
2929,muxinc/mux-php,5.1.0,MIT,PERMISSIVE,8,NO,0,
2930,helpscout/api,3.10.3,MIT,PERMISSIVE,10,NO,0,
2931,secondnetwork/blade-tabler-icons,v3.46.0,MIT,PERMISSIVE,20,NO,0,
2932,ebess/advanced-nova-media-library,5.2,MIT,PERMISSIVE,85,NO,0,
2933,kartik-v/yii2-sortable,v1.2.2,BSD-3-Clause,PERMISSIVE,1,NO,0,
2934,softonic/graphql-client,3.1.2,Apache-2.0,PERMISSIVE,21,NO,0,
2935,phrity/util-transformer,1.3.1,MIT,PERMISSIVE,0,NO,0,
2936,phrity/util-accessor,1.3.1,MIT,PERMISSIVE,1,NO,0,
2937,phrity/util-interpolator,1.1.1,MIT,PERMISSIVE,2,NO,0,
2938,enqueue/redis,0.10.27,MIT,PERMISSIVE,5,NO,0,
2939,jenssegers/optimus,v1.1.2,MIT,PERMISSIVE,13,NO,0,
2940,jaybizzle/laravel-crawler-detect,v2.1.0,MIT,PERMISSIVE,18,NO,0,
2941,ghostwriter/http,0.2.2,BSD-3-Clause,PERMISSIVE,11,NO,0,
2942,wireui/wireui,v2.6.0,MIT,PERMISSIVE,66,NO,0,
2943,fastly/magento2,1.2.247,BSD-3-Clause,PERMISSIVE,12,NO,0,
2944,winzou/state-machine-bundle,v0.6.4,MIT,PERMISSIVE,25,NO,0,
2945,ichhabrecht/content-defender,3.5.3,GPL-2.0-or-later,STRONG_COPYLEFT,51,NO,6,typo3/cms-backend (GPL-2.0-or-later); typo3/cms-core (GPL-2.0-or-later); enshrined/svg-sanitize (GPL-2.0-or-later); typo3/cms-cli (GPL-2.0-or-later); typo3/cms-composer-installers (GPL-2.0-or-later); typo3fluid/fluid (LGPL-3.0-or-later)
2946,browscap/browscap-php,7.7.1,MIT,PERMISSIVE,27,NO,0,
2947,shuvroroy/filament-spatie-laravel-health,v3.3.3,MIT,PERMISSIVE,56,NO,0,
2948,phalcon/ide-stubs,v5.20.3,BSD-3-Clause,PERMISSIVE,0,NO,0,
2949,opentok/opentok,v4.21.3,MIT,PERMISSIVE,17,NO,0,
2950,laminas/laminas-mvc-plugin-flashmessenger,1.11.0,BSD-3-Clause,PERMISSIVE,19,NO,0,
2951,laravel-json-api/neomerx-json-api,v5.0.3,Apache-2.0,PERMISSIVE,0,NO,0,
2952,php-mcp/server,3.3.0,MIT,PERMISSIVE,24,NO,0,
2953,helmich/typo3-typoscript-lint,v3.3.0,MIT,PERMISSIVE,21,NO,0,
2954,lukascivil/treewalker,v1.0.0,MIT,PERMISSIVE,0,NO,0,
2955,lstrojny/fxmlrpc,0.22.0,MIT,PERMISSIVE,1,NO,0,
2956,harvesthq/chosen,v1.8.7,MIT,PERMISSIVE,0,NO,0,
2957,barbieswimcrew/zip-code-validator,v4.0.1,MIT,PERMISSIVE,5,NO,0,
2958,gregwar/captcha-bundle,v3.0.0,MIT,PERMISSIVE,33,NO,0,
2959,laramint/laravel-stress,v1.0.2,MIT,PERMISSIVE,25,NO,0,
2960,socialiteproviders/instagram,5.2.1,MIT,PERMISSIVE,17,NO,0,
2961,magefan/module-admin-user-guide,2.0.7,Unspecified,PERMISSIVE,0,NO,0,
2962,spatie/laravel-ciphersweet,1.8.0,MIT,PERMISSIVE,7,NO,0,
2963,jms/cg,1.2.0,Apache2,PERMISSIVE,0,NO,0,
2964,johnstevenson/json-works,2.1.0,MIT,PERMISSIVE,1,NO,0,
2965,yiisoft/yii2-bootstrap5,2.0.51,BSD-3-Clause,PERMISSIVE,9,YES,1,ezyang/htmlpurifier (LGPL-2.1-or-later)
2966,googleads/googleads-php-lib,74.0.0,Apache-2.0,PERMISSIVE,22,NO,0,
2967,php-db/phpdb,0.5.0,BSD-3-Clause,PERMISSIVE,5,NO,0,
2968,yahnis-elsts/plugin-update-checker,v5.7,MIT,PERMISSIVE,0,NO,0,
2969,handcraftedinthealps/goodby-csv,1.4.3,MIT,PERMISSIVE,1,NO,0,
2970,yiisoft/yii2-bootstrap4,2.0.12,BSD-3-Clause,PERMISSIVE,9,YES,1,ezyang/htmlpurifier (LGPL-2.1-or-later)
2971,laramint/laravel-brain,v2.5.0,MIT,PERMISSIVE,30,NO,0,
2972,phan/tolerant-php-parser,v0.2.0,MIT,PERMISSIVE,0,NO,0,
2973,mammatus/life-cycle-events,2.3.0,MIT,PERMISSIVE,0,NO,0,
2974,morrislaptop/laravel-queue-clear,v1.2.0,Unspecified,PERMISSIVE,17,NO,0,
2975,joomla/filter,4.1.0,GPL-2.0-or-later,STRONG_COPYLEFT,3,NO,1,joomla/string (GPL-2.0-or-later)
2976,maknz/slack,1.7.0,BSD-2-Clause,PERMISSIVE,8,NO,0,
2977,helmich/phpunit-json-assert,v3.5.5,MIT,PERMISSIVE,3,NO,0,
2978,rodneyrehm/plist,v2.0.5,MIT,PERMISSIVE,0,NO,0,
2979,google/cloud-error-reporting,v0.27.0,Apache-2.0,PERMISSIVE,10,NO,0,
2980,laravel-doctrine/orm,3.3.3,MIT,PERMISSIVE,63,NO,0,
2981,neos/flow,9.1.2,Unspecified,PERMISSIVE,78,NO,0,
2982,zenstruck/bytes,v1.1.0,MIT,PERMISSIVE,0,NO,0,
2983,tecnickcom/tc-lib-pdf-sign,2.0.1,LGPL-3.0-or-later,STRONG_COPYLEFT,0,NO,0,
2984,neos/flow-log,9.1.2,Unspecified,PERMISSIVE,3,NO,0,
2985,neos/utility-opcodecache,9.1.2,Unspecified,PERMISSIVE,0,NO,0,
2986,neos/utility-pdo,9.1.2,Unspecified,PERMISSIVE,0,NO,0,
2987,neos/utility-unicode,9.1.2,Unspecified,PERMISSIVE,0,NO,0,
2988,neos/utility-schema,9.1.2,Unspecified,PERMISSIVE,1,NO,0,
2989,neos/utility-mediatypes,9.1.2,Unspecified,PERMISSIVE,0,NO,0,
2990,fastglass/sendgrid,2.0.6,MIT,PERMISSIVE,9,NO,0,
2991,klapaudius/oauth2-php,2.0.0,MIT,PERMISSIVE,4,NO,0,
2992,snowplow/snowplow-tracker,0.9.2,Apache-2.0,PERMISSIVE,3,NO,0,
2993,reactivex/rxphp,2.1.0,MIT,PERMISSIVE,1,NO,0,
2994,phan/var_representation_polyfill,0.1.4,MIT,PERMISSIVE,0,NO,0,
2995,neos/eel,9.1.2,Unspecified,PERMISSIVE,69,NO,0,
2996,neos/cache,9.1.2,Unspecified,PERMISSIVE,7,NO,0,
2997,zendframework/zend-json,3.1.2,BSD-3-Clause,PERMISSIVE,0,NO,0,
2998,interaction-design-foundation/nova-html-card,3.4.2,MIT,PERMISSIVE,1,NO,0,
2999,sempro/phpunit-pretty-print,1.4.0,MIT,PERMISSIVE,27,NO,0,
3000,sonata-project/intl-bundle,3.3.0,MIT,PERMISSIVE,21,NO,0,
3001,coroowicaksono/chart-js-integration,v0.4.3,MIT,PERMISSIVE,1,NO,0,
3002,kartik-v/yii2-date-range,v1.7.3,BSD-3-Clause,PERMISSIVE,1,NO,0,
3003,api-platform/json-api,v4.3.17,Unspecified,PERMISSIVE,0,NO,0,
3004,therobfonz/laravel-mandrill-driver,6.2.0,MIT,PERMISSIVE,37,NO,0,
3005,pestphp/pest-plugin-stressless,v5.0.2,MIT,PERMISSIVE,21,NO,0,
3006,contributte/console,v0.11.0,MIT,PERMISSIVE,16,NO,0,
3007,durable-workflow/workflow,1.0.82,Unspecified,PERMISSIVE,0,NO,0,
3008,google/cloud-document-ai,v2.8.0,Apache-2.0,PERMISSIVE,18,NO,0,
3009,laminas/laminas-coding-standard,3.1.0,BSD-3-Clause,PERMISSIVE,5,NO,0,
3010,php-cs-fixer/phpunit-constraint-xmlmatchesxsd,v1.8.0,MIT,PERMISSIVE,27,NO,0,
3011,ancarda/psr7-string-stream,1.4,MIT,PERMISSIVE,1,NO,0,
3012,league/oauth2-github,3.1.1,MIT,PERMISSIVE,8,NO,0,
3013,aura/sqlquery,3.0.0,MIT,PERMISSIVE,0,NO,0,
3014,sylius-labs/polyfill-symfony-event-dispatcher,v1.2.0,MIT,PERMISSIVE,4,NO,0,
3015,snowplow/referer-parser,0.2.0,MIT,PERMISSIVE,0,NO,0,
3016,neos/http-factories,9.1.2,Unspecified,PERMISSIVE,5,NO,0,
3017,iyzico/iyzipay-php,v2.0.61,MIT,PERMISSIVE,0,NO,0,
3018,typo3/cms-webhooks,v14.3.6,GPL-2.0-or-later,STRONG_COPYLEFT,68,NO,5,typo3/cms-core (GPL-2.0-or-later); enshrined/svg-sanitize (GPL-2.0-or-later); typo3/cms-cli (GPL-2.0-or-later); typo3/cms-composer-installers (GPL-2.0-or-later); typo3fluid/fluid (LGPL-3.0-or-later)
3019,nunomaduro/laravel-console-task,v1.11.0,MIT,PERMISSIVE,21,NO,0,
3020,overtrue/socialite,4.15.0,MIT,PERMISSIVE,8,NO,0,
3021,graham-campbell/github,v13.1.1,MIT,PERMISSIVE,42,NO,0,
3022,pear/net_socket,v1.2.2,PHP License,PERMISSIVE,1,NO,0,
3023,symfony/assetic-bundle,v2.8.2,MIT,PERMISSIVE,30,NO,0,
3024,json-mapper/json-mapper,2.25.1,MIT,PERMISSIVE,19,NO,0,
3025,notfloran/mjml-bundle,v3.11.0,MIT,PERMISSIVE,19,NO,0,
3026,php-http/socket-client,2.4.0,MIT,PERMISSIVE,8,NO,0,
3027,paragonie/csp-builder,v3.1.0,MIT,PERMISSIVE,5,NO,0,
3028,aronduby/dump,0.9.1,Unspecified,PERMISSIVE,0,NO,0,
3029,k-kinzal/testcontainers-php,v0.6.1,MIT,PERMISSIVE,2,NO,0,
3030,klapaudius/oauth-server-bundle,6.0.0,MIT,PERMISSIVE,49,NO,0,
3031,spatie/laravel-google-fonts,1.7.0,MIT,PERMISSIVE,12,NO,0,
3032,intervention/image-driver-vips,4.1.3,MIT,PERMISSIVE,4,NO,0,
3033,mpociot/versionable,4.4.8,MIT,PERMISSIVE,17,NO,0,
3034,cache/array-adapter,3.0.0,MIT,PERMISSIVE,6,NO,0,
3035,verbb/base,3.0.14,MIT,PERMISSIVE,88,YES,2,enshrined/svg-sanitize (GPL-2.0-or-later); ezyang/htmlpurifier (LGPL-2.1-or-later)
3036,shipfastlabs/agent-detector,v2.0.2,MIT,PERMISSIVE,0,NO,0,
3037,hyperf/context,v3.2.0,MIT,PERMISSIVE,3,NO,0,
3038,xdebug/xdebug,3.5.3,Xdebug-1.03,PERMISSIVE,0,NO,0,
3039,cmixin/business-time,2.0.0,MIT,PERMISSIVE,8,NO,0,
3040,acquia/memcache-settings,v1.2.0,GPL-2.0+,STRONG_COPYLEFT,1,NO,0,
3041,jenssegers/imagehash,v0.11.0,MIT,PERMISSIVE,2,NO,0,
3042,menarasolutions/geographer-data,v0.1.16,MIT,PERMISSIVE,0,NO,0,
3043,exsyst/swagger,v0.4.2,MIT,PERMISSIVE,0,NO,0,
3044,imgix/imgix-php,4.1.0,BSD-2-Clause,PERMISSIVE,0,NO,0,
3045,relay/relay,3.0.0,MIT,PERMISSIVE,3,NO,0,
3046,zendframework/zend-http,2.11.2,BSD-3-Clause,PERMISSIVE,6,NO,0,
3047,unisharp/laravel-filemanager,v2.15.1,MIT,PERMISSIVE,45,NO,0,
3048,prinsfrank/enums,v1.4.1,MIT,PERMISSIVE,0,NO,0,
3049,wyrihaximus/generative-composer-plugin-tooling,1.8.4,MIT,PERMISSIVE,9,NO,0,
3050,pushinbr/pam-native,v1.0.16,Apache-2.0,PERMISSIVE,0,NO,0,
3051,kint-php/kint-twig,6.0,GPL-3.0,STRONG_COPYLEFT,5,NO,0,
3052,genkgo/camt,2.10.3,MIT,PERMISSIVE,4,NO,0,
3053,keradus/cli-executor,v2.3.0,MIT,PERMISSIVE,1,NO,0,
3054,menarasolutions/geographer,v0.3.13,MIT,PERMISSIVE,1,NO,0,
3055,whitecube/laravel-cookie-consent,v1.3.10,MIT,PERMISSIVE,65,NO,0,
3056,mezzio/mezzio-authentication,1.13.0,BSD-3-Clause,PERMISSIVE,5,NO,0,
3057,crowdin/crowdin-api-client,1.24.0,MIT,PERMISSIVE,8,NO,0,
3058,hyperf/macroable,v3.2.0,MIT,PERMISSIVE,0,NO,0,
3059,laminas/laminas-navigation,2.23.0,BSD-3-Clause,PERMISSIVE,1,NO,0,
3060,typo3/cms-workspaces,v14.3.6,GPL-2.0-or-later,STRONG_COPYLEFT,68,NO,5,typo3/cms-core (GPL-2.0-or-later); enshrined/svg-sanitize (GPL-2.0-or-later); typo3/cms-cli (GPL-2.0-or-later); typo3/cms-composer-installers (GPL-2.0-or-later); typo3fluid/fluid (LGPL-3.0-or-later)
3061,async-aws/ssm,2.4.2,MIT,PERMISSIVE,7,NO,0,
3062,althinect/filament-spatie-roles-permissions,v4.0,MIT,PERMISSIVE,28,NO,0,
3063,bref/symfony-bridge,3.0.1,MIT,PERMISSIVE,30,NO,0,
3064,workerman/coroutine,v1.1.6,MIT,PERMISSIVE,1,NO,0,
3065,stellarwp/telemetry,2.4.1,GPL-2.0-or-later,STRONG_COPYLEFT,1,NO,1,stellarwp/container-contract (GPL-2.0-or-later)
3066,spatie/menu,3.2.1,MIT,PERMISSIVE,3,NO,0,
3067,arcanedev/log-viewer,11.0.1,MIT,PERMISSIVE,14,NO,0,
3068,azure-oss/storage-blob,2.3.0,MIT,PERMISSIVE,12,NO,0,
3069,phpseclib/phpseclib2_compat,1.0.10,MIT,PERMISSIVE,3,NO,0,
3070,contao/imagine-svg,1.0.4,LGPL-3.0-or-later,STRONG_COPYLEFT,1,NO,0,
3071,twbs/bootstrap-icons,v1.13.1,MIT,PERMISSIVE,0,NO,0,
3072,open-telemetry/opentelemetry-auto-doctrine,0.5.0,Apache-2.0,PERMISSIVE,8,NO,0,
3073,h5p/h5p-core,1.28.0,GPL-3.0,STRONG_COPYLEFT,0,NO,0,
3074,codeception/module-doctrine2,3.0.4,MIT,PERMISSIVE,28,NO,0,
3075,symfony/polyfill,v1.42.0,MIT,PERMISSIVE,0,NO,0,
3076,friends-of-behat/suite-settings-extension,v1.1.0,MIT,PERMISSIVE,23,NO,0,
3077,acquia/drupal-recommended-settings,1.2.0,GPL-2.0-only,STRONG_COPYLEFT,43,NO,3,acquia/drupal-environment-detector (GPL-2.0-or-later); drush/drush (GPL-2.0-or-later); chi-teck/drupal-code-generator (GPL-2.0-or-later)
3078,rbdwllr/reallysimplejwt,5.0.0,MIT,PERMISSIVE,0,NO,0,
3079,alchemy/binary-driver,v5.2.0,MIT,PERMISSIVE,3,NO,0,
3080,facile-it/paraunit,2.11.0,Apache-2.0,PERMISSIVE,46,NO,0,
3081,sweetrdf/easyrdf,1.19.0,BSD-3-Clause,PERMISSIVE,4,NO,0,
3082,neutron/temporary-filesystem,3.0.1,MIT,PERMISSIVE,4,NO,0,
3083,jane-php/open-api-common,v7.13.0,MIT,PERMISSIVE,32,NO,0,
3084,directorytree/imapengine,v1.25.6,MIT,PERMISSIVE,34,NO,0,
3085,laragear/meta,v5.2.0,MIT,PERMISSIVE,45,NO,0,
3086,sokil/php-isocodes-db-i18n,4.0.28,MIT,PERMISSIVE,0,NO,0,
3087,pheromone/phpcs-security-audit,2.0.1,GPL-3.0-or-later,STRONG_COPYLEFT,1,NO,0,
3088,ajcastro/eager-load-pivot-relations,v0.3.0,MIT,PERMISSIVE,0,NO,0,
3089,mezzio/mezzio-laminasviewrenderer,3.0.0,BSD-3-Clause,PERMISSIVE,16,NO,0,
3090,mailersend/laravel-driver,v3.2.0,MIT,PERMISSIVE,47,NO,0,
3091,laragear/two-factor,v4.0.0,MIT,PERMISSIVE,45,NO,0,
3092,spiral-packages/profiler,1.3.0,MIT,PERMISSIVE,6,NO,0,
3093,ilario-pierbattista/reverse-regex,0.6.0,MIT,PERMISSIVE,5,NO,0,
3094,yiisoft/arrays,3.2.1,BSD-3-Clause,PERMISSIVE,1,NO,0,
3095,payjp/payjp-php,1.8.0,MIT,PERMISSIVE,0,NO,0,
3096,cron/cron,1.9.1,MIT,PERMISSIVE,1,NO,0,
3097,dereuromark/cakephp-queue,8.15.1,MIT,PERMISSIVE,20,NO,0,
3098,portphp/portphp,2.0.0,MIT,PERMISSIVE,9,NO,0,
3099,magento/composer,1.10.2,"OSL-3.0, AFL-3.0",STRONG_COPYLEFT,29,NO,0,
3100,mxl/laravel-job,v1.8.0,MIT,PERMISSIVE,65,NO,0,
3101,markshust/magento2-module-disabletwofactorauth,2.0.2,MIT,PERMISSIVE,1,NO,0,
3102,excelwebzone/recaptcha-bundle,v1.5.42,MIT,PERMISSIVE,41,NO,0,
3103,backpack/generators,v4.1.1,proprietary,PERMISSIVE,51,NO,0,
3104,sweetrdf/rdf-helpers,2.1.2,MIT,PERMISSIVE,3,NO,0,
3105,griffinledingham/php-apple-signin,1.1,MIT,PERMISSIVE,0,NO,0,
3106,league/route,7.0.0,MIT,PERMISSIVE,7,NO,0,
3107,laravel/cashier-paddle,v2.8.1,MIT,PERMISSIVE,52,NO,0,
3108,arokettu/random-polyfill,1.99.0,BSD-3-Clause,PERMISSIVE,0,NO,0,
3109,codeinc/http-reason-phrase-lookup,2.0.0,MIT,PERMISSIVE,0,NO,0,
3110,openapi-tools/configuration,0.1.0,MIT,PERMISSIVE,8,NO,0,
3111,openapi-tools/registry,0.1.0,MIT,PERMISSIVE,8,NO,0,
3112,yiisoft/friendly-exception,1.2.0,BSD-3-Clause,PERMISSIVE,0,NO,0,
3113,yoomoney/yookassa-sdk-php,3.15.1,MIT,PERMISSIVE,3,NO,0,
3114,spatie/laravel-database-mail-templates,3.7.2,MIT,PERMISSIVE,66,NO,0,
3115,wnx/laravel-stats,v2.20.0,MIT,PERMISSIVE,26,NO,0,
3116,pear/net_smtp,1.12.2,BSD-2-Clause,PERMISSIVE,4,NO,0,
3117,php-mcp/schema,1.0.2,MIT,PERMISSIVE,0,NO,0,
3118,sweetrdf/rdf-interface,3.2.0,MIT,PERMISSIVE,2,NO,0,
3119,kartik-v/yii2-helpers,v1.3.9,BSD-3-Clause,PERMISSIVE,1,NO,0,
3120,akrabat/ip-address-middleware,2.6.1,BSD-3-Clause,PERMISSIVE,4,NO,0,
3121,zozlak/rdf-constants,1.2.1,MIT,PERMISSIVE,0,NO,0,
3122,php-standard-library/foundation,6.2.1,MIT,PERMISSIVE,0,NO,0,
3123,elibyy/tcpdf-laravel,13.0.1,MIT,PERMISSIVE,31,YES,14,tecnickcom/tcpdf (LGPL-3.0-or-later); tecnickcom/tc-lib-pdf (LGPL-3.0-or-later); tecnickcom/tc-lib-barcode (LGPL-3.0-or-later); tecnickcom/tc-lib-color (LGPL-3.0-or-later); tecnickcom/tc-lib-pdf-image (LGPL-3.0-or-later); tecnickcom/tc-lib-pdf-font (LGPL-3.0-or-later); tecnickcom/tc-lib-file (LGPL-3.0-or-later); tecnickcom/tc-lib-pdf-encrypt (LGPL-3.0-or-later); tecnickcom/tc-lib-pdf-sign (LGPL-3.0-or-later); tecnickcom/tc-lib-unicode-data (LGPL-3.0-or-later); tecnickcom/tc-lib-unicode (LGPL-3.0-or-later); tecnickcom/tc-lib-pdf-page (LGPL-3.0-or-later); tecnickcom/tc-lib-pdf-graph (LGPL-3.0-or-later); tecnickcom/tc-lib-pdf-parser (LGPL-3.0-or-later)
3124,typo3/cms-linkvalidator,v14.3.6,GPL-2.0-or-later,STRONG_COPYLEFT,68,NO,5,typo3/cms-core (GPL-2.0-or-later); enshrined/svg-sanitize (GPL-2.0-or-later); typo3/cms-cli (GPL-2.0-or-later); typo3/cms-composer-installers (GPL-2.0-or-later); typo3fluid/fluid (LGPL-3.0-or-later)
3125,monarobase/country-list,3.7.0,MIT,PERMISSIVE,18,NO,0,
3126,friendsofcake/cakephp-csvview,5.1.0,MIT,PERMISSIVE,18,NO,0,
3127,claviska/simpleimage,4.4.0,MIT,PERMISSIVE,1,NO,0,
3128,genealabs/laravel-pivot-events,13.1.0,MIT,PERMISSIVE,17,NO,0,
3129,mastani/laravel-google-static-map,v2.6,MIT,PERMISSIVE,19,NO,0,
3130,lstrojny/functional-php,1.18.0,MIT,PERMISSIVE,0,NO,0,
3131,slim/http,1.4.0,MIT,PERMISSIVE,2,NO,0,
3132,fruitcake/laravel-telescope-toolbar,v1.3.7,MIT,PERMISSIVE,68,NO,0,
3133,stefanzweifel/laravel-stats-phploc,8.0.8,BSD-3-Clause,PERMISSIVE,3,NO,0,
3134,scaler-tech/laravel-saml2,2.7.2,MIT,PERMISSIVE,27,NO,0,
3135,laravel/nexmo-notification-channel,v3.3.4,MIT,PERMISSIVE,29,NO,0,
3136,osteel/openapi-httpfoundation-testing,v0.15,MIT,PERMISSIVE,32,NO,0,
3137,imdhemy/appstore-iap,1.9.1,MIT,PERMISSIVE,17,NO,0,
3138,ray/compiler,1.16.0,MIT,PERMISSIVE,3,NO,0,
3139,topthink/think-helper,v3.1.12,Apache-2.0,PERMISSIVE,0,NO,0,
3140,kigkonsult/icalcreator,v2.41.92,LGPL-3.0-or-later,STRONG_COPYLEFT,0,NO,0,
3141,hyperf/di,v3.2.2,MIT,PERMISSIVE,25,NO,0,
3142,pimcore/opensearch-client,v2026.2.1,proprietary,PERMISSIVE,147,NO,0,
3143,zenstruck/collection,v0.8.0,MIT,PERMISSIVE,0,NO,0,
3144,stellarwp/schema,3.2.0,GPL-2.0,STRONG_COPYLEFT,2,NO,1,stellarwp/container-contract (GPL-2.0-or-later)
3145,akamai-open/edgegrid-auth,2.0.2,Apache-2.0,PERMISSIVE,0,NO,0,
3146,nexmo/client,2.4.0,MIT,PERMISSIVE,17,NO,0,
3147,amenadiel/jpgraph,v4.1.1,QPL-1.0,PERMISSIVE,0,NO,0,
3148,seec/phpunit-consecutive-params,1.2,GPL-3.0-or-later,STRONG_COPYLEFT,0,NO,0,
3149,adoy/oauth2,1.3.1,LGPL-2.1,WEAK_COPYLEFT,0,NO,0,
3150,hanneskod/classtools,1.2.1,WTFPL,PERMISSIVE,2,NO,0,
3151,donatj/mock-webserver,v2.10.0,MIT,PERMISSIVE,1,NO,0,
3152,php-standard-library/default,6.2.1,MIT,PERMISSIVE,0,NO,0,
3153,brick/postcode,0.6.2,MIT,PERMISSIVE,0,NO,0,
3154,spatie/laravel-notification-log,1.4.1,MIT,PERMISSIVE,11,NO,0,
3155,pelmered/fake-car,2.1.0,MIT,PERMISSIVE,3,NO,0,
3156,alibabacloud/tea,3.2.1,Apache-2.0,PERMISSIVE,9,NO,0,
3157,php-opencloud/openstack,v3.17.0,Apache-2.0,PERMISSIVE,11,NO,0,
3158,open-telemetry/opentelemetry-auto-psr16,0.0.7,Apache-2.0,PERMISSIVE,6,NO,0,
3159,internachi/modularize,1.1.1,MIT,PERMISSIVE,17,NO,0,
3160,hyperf/framework,v3.2.0,MIT,PERMISSIVE,11,NO,0,
3161,liuggio/statsd-php-client,v1.0.18,MIT,PERMISSIVE,0,NO,0,
3162,drevops/behat-screenshot,2.6.0,GPL-2.0-or-later,STRONG_COPYLEFT,29,NO,0,
3163,fidry/filesystem,1.3.0,Unspecified,PERMISSIVE,4,NO,0,
3164,acquia/coding-standards,v3.0.4,GPL-2.0-or-later,STRONG_COPYLEFT,10,NO,2,drupal/coder (GPL-2.0-or-later); phpcsstandards/phpcsutils (LGPL-3.0-or-later)
3165,flow-php/array-dot,0.43.0,MIT,PERMISSIVE,2,NO,0,
3166,hyperf/event,v3.2.0,MIT,PERMISSIVE,3,NO,0,
3167,hyperf/http-message,v3.2.0,MIT,PERMISSIVE,18,NO,0,
3168,jane-php/open-api-3,v7.13.0,MIT,PERMISSIVE,28,NO,0,
3169,php-stubs/acf-pro-stubs,v6.8.2,MIT,PERMISSIVE,1,NO,0,
3170,hyperf/pool,v3.2.1,MIT,PERMISSIVE,15,NO,0,
3171,cesargb/laravel-magiclink,v2.28.0,MIT,PERMISSIVE,30,NO,0,
3172,zenstruck/messenger-monitor-bundle,v0.6.0,MIT,PERMISSIVE,28,NO,0,
3173,innoge/laravel-msgraph-mail,v2.0.0,MIT,PERMISSIVE,16,NO,0,
3174,pimcore/elasticsearch-client,v2026.2.0,proprietary,PERMISSIVE,145,NO,0,
3175,nextcloud/rector,v0.5.2,AGPL-3.0-or-later,STRONG_COPYLEFT,10,NO,1,nextcloud/ocp (AGPL-3.0-or-later)
3176,cache/filesystem-adapter,3.0.0,MIT,PERMISSIVE,8,NO,0,
3177,hyperf/command,v3.2.0,MIT,PERMISSIVE,38,NO,0,
3178,mikepultz/netdns2,v2.0.8,MIT,PERMISSIVE,0,NO,0,
3179,nicolaslopezj/searchable,1.13.0,MIT,PERMISSIVE,17,NO,0,
3180,mariuzzo/laravel-js-localization,v2.1.0,MIT,PERMISSIVE,23,NO,0,
